23,冬,0.0,0.0,0.13866868766215185,0.7746684894474194,0.0,0.0,0.5690461849499575,0.21130085856824993,1.0,0.2315606193877247,0.3468237313721223,0.2480351846847379,0.0,0.0,0.0,0.0,0.0,0.0
24,藏,0.010665232037337529,0.17620838216101947,0.1624481846977638,0.24064875495441157,0.0,0.0,0.6155798796974387,0.25493348068149546,1.0,0.19903183447488437,0.3629946447064639,0.008368834393830071,0.0,0.0,0.10876465334696335,0.14479186633811308,0.0,0.0
25,閏,0.21451325418078612,0.0522908567428534,0.0,0.0,0.0,0.0,1.0,0.9390313955217999,0.6731668496905987,0.20465820640007826,0.39483163630619095,0.12631526324946912,0.3425952246760132,0.23712371235655702,0.0,0.0,0.0,0.0
26,餘,0.3453674604320799,0.2580516060356722,0.6330912435551938,0.22353532248700939,0.06678919721590318,0.9685835821189434,0.35390044448102204,0.005891921353945386,1.0,0.9972202819432298,0.4427280541211195,0.5141447670209375,0.0,0.0,0.341593390100392,0.15246669488216658,0.0,0.0
27,成,0.15832679098171504,0.17793806131513878,0.10883557581668234,0.22741643487070792,0.0,0.0,0.20042450932961617,0.49082816850349453,1.0,0.09273427738113062,0.09370306693103744,0.053274862870765896,0.0,0.0,0.0793268099447126,0.1865731311605199,0.06851017790627975,0.8559923502992233
28,歲,0.19147017269554878,0.04868207664271595,0.1706213637874507,0.9729787879250581,0.29789784725052443,0.75,0.3346160711889276,0.08914608308640827,1.0,0.11742695742394073,0.270139385784879,0.2641726806523557,0.0,0.0,0.1762127033612601,0.2194346712237725,0.0,0.0
29,律,0.11324641273880806,0.1829290491644651,0.6200713154836104,0.2518292847752178,0.0,0.0,0.632037716404364,0.08262468696386108,1.0,0.212798613567543,0.28826055684090873,0.47630348139407613,0.16751740363312115,0.2533857299744493,0.0,0.0,0.0,0.0
30,召,0.28153257738854864,0.16997004120805423,0.0,0.0,0.0,0.0,0.5013955804555038,0.16130370112942666,1.0,0.25687281492244796,0.5150900254377171,0.04638671507188394,0.0,0.0,0.23443035453256225,0.25418727925769474,0.0,0.0
31,調,0.0,0.0,0.2851408745983172,0.18826381603448267,0.0,0.0,0.25569390282569116,0.9929311060045718,1.0,0.20607952480174,0.06020827972770933,0.6250001591547203,0.22456211538845194,0.1924290205413148,0.5768616828091515,0.24216617185714465,0.21661945350525671,0.3377986353836922
32,陽,0.1011793045700719,0.9305085595246195,0.5298487453546941,0.1406043985345939,0.0,0.0,0.5145010326259648,0.02659510791929431,1.0,0.14777817218858863,0.423704583028559,0.4262081665314458,0.0,0.0,0.808256434613363,0.22826747182763418,0.1815307919238589,0.3750001136821833
33,雲,0.0,0.0,0.18831946574406574,0.2464638196399657,0.0,0.0,0.6211987266858535,0.27910395365363566,1.0,0.1827614400267178,0.4983167754991471,0.25668324820400923,0.0,0.0,0.0,0.0,0.0,0.0
34,騰,0.0,0.0,0.4000841565319585,0.11494033276303071,0.28946309984884866,0.5561801604283841,0.9471013820102406,0.19993129619381864,0.9199283091273113,0.15847442274703266,0.22077268719778761,0.4192928054294715,0.40091342698888677,0.0314164957890778,1.0,0.27628420591309616,0.746147501652005,0.3142403663990041
35,致,0.3207179268855562,0.02035113593816078,0.4970122028788906,0.2631114810971875,0.1094406449897409,0.1343511676632514,0.2637249105490607,0.2554859056926519,1.0,0.0036165200173914206,0.11000538365225707,0.6063613036912698,0.0,0.0,0.4137541880826443,0.25524496622462933,0.1606645197210298,0.1701672819014475
36,兩,0.039898860364408026,0.11564870062219394,0.22785644592996368,0.8635344281165733,0.2091659090333345,0.6374921177723867,0.21231762164430257,0.06378825919730394,1.0,0.15919556658020595,0.7012014113374859,0.4309175372650493,0.0,0.0,0.0,0.0,0.0,0.0
37,露,0.0,0.0,0.3443164892426913,0.9923049097727037,0.0,0.0,0.7021943155667136,0.07716559989608048,1.0,0.15641648203274577,0.7068237569400134,0.16334697672799356,0.18843484802701607,0.1183724438929955,0.26311740903047665,0.3463754264756498,0.15541518778604738,0.25568162942340683
38,結,0.06470394083935282,0.9313821240693885,0.08237769087889743,0.8938582453589732,0.03698470066679456,0.5618028384218339,0.11168271516185084,0.33641338033089424,1.0,0.08095819891565825,0.12111146714693513,0.36057104298763376,0.003933578124669224,0.6484083382886426,0.04608238285101443,0.10241646256364814,0.0,0.3660008291221474
39,為,0.03559823223554913,0.10241626775800265,0.21465477737731856,0.7658627524121133,0.0,0.0,0.3827430922426388,0.051208185557550044,1.0,0.1944913850035069,0.3436658653126722,0.4634096002588405,0.0,0.0,0.0,0.0,0.0,0.0
40,霜,0.0,0.0,0.27938103508525874,0.011988989670990905,0.0,0.0,0.9302625864567847,0.05888948150259401,1.0,0.2059370584719752,0.6678927956934824,0.09740529012780225,0.16828657292600607,0.1073883562613615,0.19341807451517057,0.38111832187973677,0.19477042221102817,0.2585946481450738
41,金,0.0,0.0,0.23045957590927577,0.16285276474201812,0.0,0.0,0.7111827833280183,0.3093628396370644,1.0,0.11418978980951316,0.44655372594017295,0.2551322523932918,0.0,0.0,0.03035252940547002,0.6987915223462043,0.0,0.0
42,產,0.0,0.0,0.14847054213742114,0.3421625798863212,0.13893291008244898,0.9890410917289623,0.41876717659421453,0.14431376402795423,1.0,0.11261637524165372,0.3261944574667454,0.21949824300320825,0.0,0.0,0.0,0.0,0.0,0.0
43,麗,0.056470633174874156,0.9568774366192047,0.22442156538602956,0.26287631120483884,0.2881826836697274,0.2366290158394683,0.44685376801263305,0.19163979270310866,1.0,0.21112710841742982,0.3065576321198633,0.9651977778110828,0.0,0.0,0.16636421491324038,0.6813821287983279,0.2749920249518493,0.8426130738854982
44,水,0.0,0.0,0.0,0.0,0.34132395353266404,0.7579511172932911,0.30401393406143457,0.2656408023226819,1.0,0.16771182130099505,0.5028247287685826,0.25000001618524653,0.0,0.0,0.0,0.0,0.2471876693653922,0.2527437533474045
45,玉,0.0,0.0,0.26971874189047584,0.7567684405986843,0.0,0.0,0.600925290093136,0.08262467139937825,1.0,0.26095885176630984,0.5562685798092145,0.9967189529601302,0.0,0.0,0.45903880209129383,0.22404258266794833,0.05762101600796344,0.5158626074392173
46,出,0.4027002606070001,0.23607467293030535,0.7616871740577136,0.2396988077396536,0.019906024025127478,0.12499952253182739,0.23235715725629957,0.4951786202661322,0.7710267730137285,0.1560135504792523,1.0,0.9943982561360509,0.0,0.0,0.0,0.0,0.0,0.0
47,昆,0.061457920681152,0.125000136418484,0.22019381562457438,0.13770537858275553,0.27568824762493116,0.22843009923570431,0.8319200387130915,0.0011876966749675107,1.0,0.25494112082106196,0.7085223502686376,0.9324463476665635,0.0,0.0,0.5028248535755517,0.05618016625112617,0.4792785334980335,0.39840831297333834
48,崗,0.195468474036037,0.08514072687465446,0.0,0.0,0.0,0.0,1.0,0.9619720720981513,0.9556903999799279,0.18038331579450792,0.6044188323607427,0.9950792508235217,0.23699705538067875,0.2583687697646224,0.2990157166446329,0.1508989091361552,0.17582773432658846,0.43629970543066315
49,劍,0.0,0.0,0.45946489333514134,0.009633960553204701,0.0,0.0,0.362703042452527,0.1807542589197522,1.0,0.04024130402845965,0.0,0.0,0.0,0.0,0.2644213906861356,0.25836885329897824,0.0,0.0
50,號,0.14429817488239963,0.004419816416403426,0.2093113474844486,0.23474359118570878,0.0,0.0,0.4516785168713078,0.17999689409194117,0.3366614582318176,0.14379483781594352,0.12575019846204039,0.3351409246470085,0.13124744191890542,0.034275241549832865,1.0,0.26084918642205146,0.31683641395854406,0.28654867821555796
51,巨,0.0,0.0,0.0,0.0,0.0,0.0,0.5623001003199878,0.29958421663623236,1.0,0.2113605961108755,0.7031897365958051,0.9969199662720456,0.0,0.0,0.0,0.0,0.0,0.0
52,闕,0.0,0.25,0.31415142860383194,0.014006807705792709,0.14041326225254305,0.7602538450145401,1.0,0.927200830595537,0.8053732510734881,0.09892913108631789,0.3420738869702395,0.17429069734295766,0.46794193560442054,0.19879179390444127,0.2300149217426149,0.36827917056364917,0.09818482117745529,0.25722926069437335
53,珠,0.16660716239082893,0.018858255233876048,0.4688099314126221,0.24732538960403372,0.0,0.0,0.4449003510451266,0.19388951221008174,1.0,0.08923607551583801,0.35899167864093495,0.508735959616578,0.09855435005864117,0.7436372599201936,0.07358701743529686,0.04312251412941059,0.0,0.0
54,稱,0.0,0.0,0.2552947208652073,0.935815763897346,0.36038906912982005,0.654499017569554,0.2226436141108862,0.24104300220132807,1.0,0.14798225183009148,0.3813613480852522,0.2842353526964872,0.0,0.0,0.06292945243987186,0.7341373831061137,0.37915742916561934,0.2565729165567685
55,夜,0.03820807690834634,0.926208000189062,0.48151989813514434,0.8092484861717208,0.3539403046476802,0.6676135587481435,0.27608450520845884,0.22776466149544433,1.0,0.19449137390913024,0.48392020151552934,0.22602558459366995,0.0,0.0,0.3932134700326018,0.25518799587458485,0.03938392235531454,0.2848019066023772
56,光,0.0,0.0,0.1115631067588266,0.7627052852152414,0.009946640783516007,0.8237921908004433,0.4057484887223486,0.14479171483488756,1.0,0.2634675055928018,0.7984441844868653,0.08053495362513867,0.0,0.0,0.07614285844285003,0.7313615318314501,0.438107907660678,0.8165624457467012
57,果,0.02899095338753367,0.16737546195188419,0.10502223531711667,0.855686094915758,0.0,0.0,0.5606473356545926,0.08338436622186832,1.0,0.1939046213180152,0.2534783141250445,0.3379465275569746,0.0,0.0,0.0,0.0,0.0,0.0
58,珍,0.18379511075328347,0.98188945650738,0.6157330075113612,0.24730272741664158,0.0,0.0,0.6023245687422792,0.2110104568790179,1.0,0.15871959036346836,0.2610750044281425,0.5063628369456513,0.0,0.0,0.29165756688826533,0.11895903404202926,0.0,0.0
59,李,0.0,0.0,0.0,0.0,0.0,0.0,0.33330254829578565,0.0838978699414082,1.0,0.17926849600042766,0.2545701255670149,0.013455565040918688,0.0,0.0,0.0,0.0,0.0,0.0
60,柰,0.02294070706248031,0.14261187664811795,0.12707343988648634,0.05972616470597736,0.10414599150026581,0.7609588144731734,0.12228621384105458,0.014006807705792716,1.0,0.1153172426685883,0.5940211870903058,0.39815958278800523,0.0,0.0,0.0,0.0,0.0,0.0
61,菜,0.0,0.0,0.061075051952402766,0.10241647784251348,0.0,0.0,0.34388277249486593,0.1339991934690483,1.0,0.11399388226062696,0.2677044032353931,0.4286439934505531,0.0,0.0,0.0,0.0,0.01727459967321936,0.1250001193664168
62,重,0.0,0.0,0.4338928972643617,0.9566866381963829,0.0,0.0,0.2877019995933187,0.29355422332036896,1.0,0.12335926603065453,0.37346106728277656,0.16043766532920106,0.0,0.0,0.0,0.0,0.0,0.0
63,芥,0.03358020736199753,0.18343767829576738,0.0,0.0,0.009643624474089958,0.3750007162011827,0.3550032450105413,0.2576457811513012,1.0,0.22273445645100523,0.582155788229692,0.3848931574926171,0.0,0.0,0.1809635507384925,0.11863719432600422,0.021831808834694103,0.14261199310306186
64,薑,0.0,0.0,0.13508723188542732,0.0475074755133197,0.0,0.0,0.4516276587571341,0.17881706635567343,1.0,0.25316160579189123,0.38735493138318133,0.1462233527417474,0.0,0.0,0.0,0.0,0.0,0.0
65,海,0.49616217253265915,0.27899297013691776,0.7718758308090016,0.2308841225699799,0.18105154365196985,0.9900656895434016,0.28299367080143994,0.02740499826036628,0.6561764895465968,0.07947350667506935,0.0022326466063363275,0.3926117834844278,0.0,0.7237160039248476,1.0,0.1991282826983746,0.4263985425976216,0.38336883307486336
66,鹹,0.13347212801740269,0.03807489543123187,0.2670378838208707,0.19819572447764036,0.0,0.0,0.18368197551079546,0.008224826558439677,1.0,0.07469223968717559,0.1700230070655851,0.47322903667636423,0.12318315121325249,0.16889587838912212,0.386018357981769,0.22907615048854169,0.4480783309939564,0.11546211961320202
67,河,0.28178959131863,0.18304933152605105,0.5902256490652097,0.12937926233945207,0.0,0.965198070928879,1.0,0.938251065888652,0.6639765418667994,0.01863838343077242,0.4021346994408898,0.3276415890123282,0.407434902565158,0.188913530133281,0.8433097890038986,0.2740670239929358,0.32064056185358275,0.28480231104332493
68,淡,0.2458121588261875,0.25274376810413524,0.597178305328626,0.2426027753062518,0.15197830960274458,0.9959200387977419,0.47321024972766557,0.2545896891673593,1.0,0.2371440924700157,0.2356252306882896,0.18257093735631738,0.03270017920820052,0.30459376127401205,0.0,0.7110108280176904,0.12728913533849018,0.2546796291398672
69,鱗,0.28645297594551195,0.2617677516057982,0.5713651261795334,0.24852639112558378,0.22300523396358637,0.18803833326388275,0.42879932458181574,0.10830830195934724,1.0,0.16716646466830987,0.35385005034649103,0.6623572335105652,0.0,0.0,0.9522639339159699,0.15519035473923828,0.3639481556816129,0.3403751794882214
70,潛,0.0,0.22371579745328363,1.0,0.2585370125363405,0.6119563104869168,0.18972072012094315,0.13101231815098124,0.19289978064125274,0.9729688139896128,0.1552085163639069,0.8497612743538454,0.8579520329719459,0.0033854666193163813,0.965197764789318,0.03516088587223686,0.13892536615358,0.551458951745396,0.27920169749744345
71,羽,0.3093482532441935,0.9660413056315988,0.4888759873178947,0.7532810763583266,0.0,0.0,0.9483955904381369,0.9923866929556755,0.1875250707524352,0.9828606881681994,0.2574274401218521,0.5093512609610932,0.3569438368641711,0.1973708642664183,1.0,0.26929433081375276,0.0,0.0
72,翔,0.20556443954672435,0.9789037496555789,0.6029256390881776,0.18744288035395287,0.32918645490132176,0.6894405548157169,0.5090862045872762,0.03641445922818653,1.0,0.02059619124391478,0.19461300544527627,0.4187531682889665,0.0,0.0,0.8803756990741579,0.18830049282314051,0.6717254863672302,0.3180331130851907
73,龍,0.0,0.0,0.5250026685928564,0.922088599323954,0.18625162390409913,0.5563403720310719,0.22574301231770813,0.2850926796105121,1.0,0.160775801591565,0.29023442557547097,0.1191080446348631,0.0,0.0,0.04937266194953507,0.75,0.20947014215672716,0.8749999999999999
74,師,0.0,0.0,0.5333228410691248,0.0970536523423634,0.0,0.0,0.2591233373337468,0.09358349029878063,1.0,0.9828093838669334,0.9485509013513489,0.3899436412869293,0.12111981563414739,0.7263034265264636,0.7849235133576616,0.2548581702814369,0.0,0.0
75,火,0.02606525640188058,0.18944069384736237,0.2725159671998474,0.09279949708473045,0.0,0.0,0.039022824245723425,0.08262464088681297,1.0,0.14850801974642264,0.38335381240425936,0.10362209590401478,0.0,0.0,0.0,0.0,0.013690190094055513,0.375
76,帝,0.07077074240662694,0.11742703489238365,0.05258204265895482,0.9855710856029051,0.0,0.0,0.47987251491013644,0.1014690207511647,1.0,0.20862146741430326,0.7938716523437399,0.2954726477418124,0.0,0.0,0.0,0.0,0.0,0.0
77,鳥,0.0,0.0,0.0,0.0,0.0,0.0,0.5765825560707335,0.2644289670534361,1.0,0.20404727262175668,0.342010725476134,0.3307072915220927,0.0,0.0,0.0,0.0,0.0,0.0
78,官,0.030541236175026944,0.9536130089625694,0.14044553766863502,0.9966847640286386,0.0,0.0,0.5735482370090759,0.06689217429921064,1.0,0.19835012632724386,0.01873111673386497,0.10738828638832233,0.10535193139342017,0.2544197906472844,0.0,0.0,0.0029253731789263752,0.25
79,人,0.0,0.0,0.33474002747567827,0.41845069947985586,0.0,0.0,0.48740923278608145,0.27089950673150537,1.0,0.20590654649789034,0.0,0.0,0.0,0.0,0.40025028217580794,0.10314148219435348,0.03759133320176414,0.03898970561930912
80,皇,0.0,0.0,0.0,0.0,0.0,0.0,0.556313250234204,0.18629973808040715,1.0,0.23429327345320727,0.39266276382441045,0.18424844498633702,0.0,0.0,0.0,0.0,0.0,0.0
81,始,0.0,0.0,0.3529655133636247,0.051710217469955556,0.27242020945953394,0.5747117931181376,0.2659725293516587,0.23099228352437362,1.0,0.15610566666860448,0.4478784674208508,0.3519158357310923,0.0,0.0,0.2998056488430574,0.2593512440577338,0.0,0.0
82,製,0.2617831287897893,0.3206301997469608,0.5270265146289158,0.9487918066044501,0.2736507939379007,0.6042197826418985,0.03836869103142469,0.12499979537218689,1.0,0.10883343676860525,0.31546921383494253,0.279499004236581,0.0,0.0,0.3298096025693448,0.24251583978298605,0.0,0.0
83,文,0.0,0.0,0.514328987456248,0.8836278636854961,0.3603801523500957,0.5024865686998926,0.564964352110519,0.16698188535313727,1.0,0.18061687081727393,0.0,0.0,0.0,0.0,0.3925461948724482,0.22709360888767832,0.0,0.0
84,字,0.0,0.0,0.20336484478465397,0.947630091140632,0.0,0.0,1.0,0.9842859020599389,0.7467162541581496,0.24499680291086834,0.3666137259733193,0.008154628111320962,0.2065897228295996,0.25361649822705556,0.0,0.0,0.0,0.0
85,乃,0.0,0.0,0.07859234523020006,0.8701786176378974,0.0,0.0,0.4541192266807783,0.04299621723112254,1.0,0.25267911223904593,0.4774537524559742,0.40050149855385064,0.0,0.0,0.3030809170703046,0.21615653422552633,0.12053843337874959,0.34974919055220405
86,服,0.0,0.0,0.22978615826752996,0.026284265225506774,0.2537003482652586,0.6058021019537169,0.3007639661117905,0.2758147282775243,1.0,0.09072476523612938,0.6411811420993402,0.35027301561986063,0.0,0.0,0.5235872088641825,0.2532810972566085,0.3278220818490103,0.09140348284211615
87,衣,0.0,0.0,0.34504785904626467,0.05602959070809845,0.006609851844182393,0.75,0.042324043206923886,0.14261171361167718,1.0,0.06720331983048132,0.12576227556627229,0.9916312302353774,0.0,0.0,0.2879679029931345,0.16148346120482387,0.0,0.0
88,裳,0.0,0.0,0.1632859418376651,0.033267043797658685,0.0,0.0,0.9721776832203377,0.20831965817014952,1.0,0.1195515996462801,0.30498097517460143,0.002526093124346566,0.07047662628593393,0.044292703329989705,0.27381227341866515,0.2274163847368897,0.04163833948241477,0.34871602973353916
89,推,0.0,0.0,0.42712329509137886,0.8966011785636323,0.18086556004449164,0.6480476119294947,0.17593662053146325,0.1965291625631611,1.0,0.2187481168288602,0.1527585047076063,0.19097077280670216,0.0,0.0,0.06612342709647677,0.737294793729628,0.08453308102717871,0.9900657229845188
90,位,0.0,0.0,0.6554662825569211,0.2848022444389938,0.19720303674532483,0.2169759904174325,0.4133384187574945,0.23433182270005287,1.0,0.2346197619805041,0.30064702173884544,0.10402936763017846,0.0,0.0,0.259188960378704,0.2437617921142928,0.09154903738146791,0.008832787987815383
91,讓,0.07860146662891998,0.1426116204476789,0.9200880537651761,0.21358553210299747,0.0,0.0,0.6019994227426061,0.14109112857371262,1.0,0.19415755903640103,0.40364691050915635,0.02429490069358906,0.0,0.0,0.33802177230911107,0.08154937962536099,0.11115908525662165,0.48238824562912835
92,國,0.0,0.0,0.6246740388936687,0.23301249129785037,0.156856230481839,0.0798327051115142,0.6482396971853136,0.9803433885387421,1.0,0.07473917324301957,0.1840505332524247,0.457288204292346,0.4097042029304771,0.20097189463508652,0.8803312611505095,0.2604346054719353,0.16864774857564946,0.3237917526528573
93,有,0.0,0.0,0.14581972742870083,0.7636085909232596,0.0,0.0,0.42424130078378175,0.20420984539444684,1.0,0.21469613491716646,0.4778586490599353,0.2721926017336305,0.0,0.0,0.0,0.0,0.0,0.0
94,虞,0.0,0.0,0.12903849459532818,0.14609626493939457,0.0,0.0,1.0,0.05788633781847942,0.8307907804473094,0.18965503175564852,0.9849629843068217,0.12293318101206929,0.12074207220677359,0.2579510446614984,0.0,0.0,0.0,0.0
95,陶,0.16041602068329677,0.939440501764073,0.5888202963311543,0.21068496829242822,0.0,0.0,0.6039880964938487,0.9737157780965998,0.5954803386020242,0.9800436667722945,0.3636488410794728,0.5395165770649731,0.22451428976960783,0.15251169895200917,1.0,0.2602792727301347,0.14902516264466048,0.3332823845729342
96,唐,0.0,0.0,0.03439692875027849,0.27258382773521905,0.04184575795147308,0.9012840993111897,0.4061173864287741,0.052413900664722866,1.0,0.2012401461196621,0.2536994980247571,0.2377814400163996,0.0,0.0,0.0,0.0,0.0,0.0
97,弔,0.0,0.0,0.16981609078206947,0.7702083279641178,0.0,0.0,0.4739182630219033,0.1258511049885089,1.0,0.20312148717580222,0.3551076991869333,0.25642701977844495,0.0,0.0,0.22582181959857128,0.25252603178753913,0.0,0.0
98,民,0.21727859835248614,0.9927706684243194,0.11849604156879798,0.24337240251823175,0.0,0.0,0.15700761269887287,0.1285361596211821,1.0,0.17058916423183965,0.4775136697248151,0.09221544127227826,0.0,0.0,0.25727675649722087,0.0901977296816132,0.2952011651923064,0.7767214802435581
99,伐,0.011208206077763868,0.24999999999999736,0.7974786192437519,0.3012081996630472,0.0,0.0,0.2965945491744078,0.3116763715303528,1.0,0.09902680016164703,0.03170166541897293,0.12500059683028958,0.0,0.0,0.145490997647986,0.2934506973546549,0.5166732094843063,0.9896350067628398
100,罪,0.031535282555381954,0.12500007957751172,0.23116920674685562,0.8986071378632897,0.1402444064316606,0.5889037751849875,0.5434948686757644,0.9792633551608284,1.0,0.11663112445450338,0.09726928764097231,0.3793006039457002,0.07813431703848413,0.25757301047758097,0.25879564131959165,0.03455445158705407,0.0,0.0
101,周,0.1369734817861048,0.2558920508580727,0.8886154669279078,0.29603889359001023,0.0,0.0,0.8257094126457406,0.06854684242780151,0.6110937047894854,0.2113306970020275,0.17444191294961148,0.5987158200360755,0.320830917585917,0.23488798160190585,1.0,0.24192800061006975,0.39223224281638747,0.2894884499658792
102,發,0.13168425369589626,0.23712373487848915,0.46545262252710906,0.8956428105696969,0.32085776268318256,0.515862737704723,0.3662587574445497,0.08759665349746434,1.0,0.14340519541465213,0.25698410385855736,0.5176116000680736,0.0,0.0,0.26796325458536446,0.2690077039239749,0.22827686466101257,0.12674887833585524
103,殷,0.22048940295317568,0.2348879980538749,0.0946486510973491,0.017611686438762618,0.2713548711155032,0.7065493272033893,0.1362799849909798,0.23778137214149006,1.0,0.01889758181285391,0.3734457266724954,0.4142442195296824,0.0,0.0,0.637917311685301,0.18944058247144027,0.13457692940426969,0.1909706887489508
104,湯,0.2399899715955177,0.26411002697998076,0.5881889594626817,0.19424577800003845,0.09413179438403495,0.9544734595368197,0.4145191380966243,0.16433932277519037,0.8748313115250096,0.211948038453395,0.3644162743142755,0.5852146513054935,0.0,0.0,1.0,0.22538372668952364,0.2255011386305667,0.3803030549426683
105,坐,0.816611027237255,0.9729247423520336,0.0,0.0,0.0,0.0,0.947870665650091,0.04884858295341604,1.0,0.2872741720027316,0.3366608301647684,0.011681568794530738,0.07340212517786975,0.3045937612740121,0.0,0.0,0.03560521276839576,0.09358330053669381
